孙晓红,主任医师,消化内科,北京协和医院,10.0,擅长：胃食管反流病、贲门失弛缓症、功能性食管疾病、功能...,未开通
张海鹏,住院医师,呼吸科,四川大学华西医院,10.0,擅长：呼吸道疾病例如上呼吸道感染，各类肺炎，COPD，...,￥60
张德新,主任医师,消化内科,西京医院,9.9,擅长：各种食管、胃、肠道疾病。包括胃食管反流病，消化不...,暂无排班
汤正义,主任医师,门诊内分泌,上海交通大学医学院附属瑞金医院,9.9,擅长：糖尿病血糖控制与疑难并发症的诊治，甲状腺、肾上腺...,未开通
徐蔚海,主任医师,神经科,北京协和医院,9.8,擅长：疑难脑卒中，青年卒中，中枢神经系统疾病疑难疾病，...,未开通
李凯,副主任医师,消化内科,西京医院,10.0,擅长：肝硬化，肝癌，消化道出血，腹水，病毒性肝炎等慢性...,暂无排班
施光峰,主任医师,感染发热,复旦大学附属华山医院,9.6,擅长：各种感染病的诊治，尤其擅长慢乙肝、慢丙肝、脂肪肝...,￥498
高瑞通,主任医师,肾内科,北京协和医院,10.0,擅长：各种原发和继发性肾小球疾病、肾血管疾病及急、慢性...,￥1200
汪涛,主任医师,呼吸与危重症医学科,华中科技大学同济医学院附属同济医院,10.0,擅长：肺癌，肺结节的介入消融治疗，气道狭窄，气道瘘治疗...,暂无排班
程蕾蕾,主任医师,心内科,复旦大学附属中山医院,9.8,擅长：关注恶性肿瘤患者放疗、化疗、靶向及免疫治疗过程中...,未开通
王晓黎,主任医师,内分泌科,中国医科大学附属第一医院,10.0,擅长：内分泌系统疾病诊治，包括各种类型糖尿病，甲状腺疾...,￥199
曹玉珍,主任医师,神经科,北京协和医院,9.9,擅长：各种类型的脑血管病的诊治，包括脑梗塞，脑出血，蛛...,未开通
舒慧君,主任医师,消化内科,北京协和医院,10.0,擅长：消化系统常见病，自身免疫性肝病，自身免疫性胰腺炎...,￥1000
罗锋,主任医师,呼吸科,四川大学华西医院,9.9,擅长：医学博士。在呼吸系统常见疾病以及多发病，尤其是对...,暂无排班
龚凌云,副主任医师,神经内科,复旦大学附属华山医院,10.0,擅长：周围神经病、神经痛、运动神经元病、脊髓病变、脑血...,未开通
王明华,副主任医师,感染门诊,复旦大学附属华山医院,10.0,擅长：常见感染科相关疾病诊治，包括各类细菌、真菌性感染...,未开通
郭涛,主任医师,血液科专家,华中科技大学同济医学院附属协和医院,10.0,擅长：噬血细胞综合征，白血病，淋巴瘤，骨髓瘤；擅长血小...,未开通
沈珠军,主任医师,心内科,北京协和医院,10.0,擅长：冠心病介入治疗，高血压、高脂血症等心血管疾病诊治...,未开通
范学工,主任医师,感染病科,中南大学湘雅医院,9.8,擅长：各类肝脏疾病，特别是病毒性肝炎的诊断与治疗。,未开通
陆福明,主任医师,肾内科,复旦大学附属华山医院,9.8,擅长：各种肾炎如IgA肾炎、膜性肾病、狼疮性肾炎治疗。...,￥498
邓钰蕾,主任医师,门诊神内,上海交通大学医学院附属瑞金医院,9.9,擅长：癫痫等发作性疾病、老年性痴呆、头痛、睡眠障碍、脑...,￥800
李异玲,主任医师,消化内科,中国医科大学附属第一医院,10.0,擅长：各种急慢性肝病的诊治，尤其是脂肪性肝病，药物性肝...,暂无排班
沙莎,副主任医师,神经内科,中国医科大学附属第一医院,10.0,擅长：常见老年疾病包括老年病痴呆，脑出血，脑血栓，头痛...,￥200
谢万灼,主任医师,血液病科,浙江大学医学院附属第一医院,10.0,擅长：血液病科常见疾病,暂无排班
吴斌,主治医师,神经内科,复旦大学附属华山医院,10.0,擅长：神经内科的相关疾病,未开通
姜腾勇,主任医师,心内科,首都医科大学附属北京安贞医院,,擅长：心血管内科、心肌病、慢性心衰。起搏器植入、冠心病...,未开通
张祥,副主任医师,神经内科,复旦大学附属华山医院,9.9,擅长：脱髓鞘疾病(视神经脊髓炎，多发性硬化，中枢神经系...,￥500
匡鼎伟,副主任医师,肾病科,复旦大学附属华山医院,9.9,擅长：各类慢性肾小球肾炎、各种类型肾病综合征、IgA肾...,￥368
余希杰,主任医师,内分泌科,四川大学华西医院,10.0,擅长：骨质疏松骨痛、肿瘤相关骨病、甲状旁腺疾病及钙磷代...,￥300
徐晓刚,主任医师,感染门诊,复旦大学附属华山医院,9.9,擅长：肺炎、尿路感染、脑膜炎等常见感染性疾病的诊断及治...,未开通
柳青,副主任医师,神经科,北京协和医院,9.8,擅长：脑血管病，癫痫，睡眠障碍，运动神经元病，家族遗传...,暂无排班
郭涛,副主任医师,消化内科,北京协和医院,9.9,擅长：早期胃癌，幽门螺杆菌感染，胰腺疾病，结肠息肉，炎...,暂无排班
杨虹波,副主任医师,心内科,复旦大学附属中山医院,10.0,擅长：冠心病介入治疗，心血管影像学及功能生理学评估,未开通
罗庆志,主治医师,心血管内科,上海交通大学医学院附属瑞金医院,10.0,擅长：室上速，早搏，房扑房颤等快速型心律失常消融治疗，...,未开通
李敏,主任医师,心内科,首都医科大学附属北京安贞医院,10.0,擅长：心内科类常见疾病，冠心病，心律失常，房颤，房早，...,￥300
刘强,副主任医师,肾内科,中国医科大学附属第一医院,10.0,擅长：IgA肾病，膜性肾病，糖尿病肾病，痛风性肾病，高...,￥100
李洋,副主任医师,贫血科,中国医学科学院血液病医院（血液学研究所）,10.0,擅长：白血病，再生障碍性贫血，缺铁性贫血，骨髓增生异常...,￥300
朱绍华,主治医师,消化内科,西京医院,10.0,擅长：本人专业消化内科，食管、胃及结直肠早期肿瘤的内镜...,￥60
任治秀,副主任医师,呼吸科,四川大学华西医院,9.8,擅长：呼吸系统常见疾病以及多发病，尤其是对慢性阻塞性肺...,暂无排班
吴庆军,主任医师,风湿免疫科,北京协和医院,9.9,擅长：诊治系统性红斑狼疮、干燥综合征、类风湿关节炎、脊...,未开通
蒋伏松,主任医师,内分泌代谢科,上海市第六人民医院东院(临港),10.0,擅长：糖尿病急性并发症、甲状腺功能亢进及甲状腺相关眼病...,￥200
刘子龙,主治医师,呼吸内科,复旦大学附属中山医院,9.9,擅长：呼吸系统疾病的诊治，特别是慢性气道疾病、呼吸危重...,暂无排班
柳叶,主治医师,神经内科,复旦大学附属华山医院,10.0,擅长：脑血管病方向（脑梗死，脑出血，腔梗，脑小血管病）,未开通
盛滋科,主治医师,门诊感染病,上海交通大学医学院附属瑞金医院,10.0,擅长：发热，呼吸道感染，细菌感染，各种病毒性肝炎,未开通
陈浩,主治医师,过敏反应科,华中科技大学同济医学院附属同济医院,10.0,擅长：过敏性鼻炎、哮喘、过敏性结膜炎、荨麻疹/血管性水...,暂无排班
刘彤,主任医师,心内科,首都医科大学附属北京安贞医院,10.0,擅长：心力衰竭，心肌病，冠心病，高血压，心律失常。,￥1000
许戎,主任医师,肾内科,北京大学第一医院,10.0,擅长：各种急性和慢性肾炎，急性和慢性肾衰竭，尿毒症，血...,￥300
张磊,副主任医师,心内科,复旦大学附属中山医院,10.0,擅长：1.各种心动过缓(如病态窦房结综合征、房室传导阻...,暂无排班
贺春晖,主治医师,心内科,中国医学科学院阜外医院,9.9,擅长：冠心病，高血压，血脂代谢异常，心律失常的诊治,￥500
张广文,主治医师,消化内科,西京医院,9.9,擅长：消化内科急危重症，消化道出血，肝硬化，门脉高压，...,暂无排班
吕富靖,主任医师,消化内科,首都医科大学附属北京友谊医院,10.0,擅长：胃息肉、肠息肉、消化道早癌及癌前病变、幽门螺杆菌...,￥300
华冰珠,主任医师,风湿免疫科,南京鼓楼医院,9.9,擅长：类风湿性关节炎、强直性脊柱炎、干燥综合征、系统性...,暂无排班
温华,副主任医师,呼吸内科,中国医科大学附属第一医院,10.0,擅长：急性上呼吸道感染、慢阻肺、支气管哮喘、支气管扩张...,未开通
周绪杰,副主任医师,肾内科,北京大学第一医院,10.0,擅长：IgA肾病遗传性肾脏病肾小球肾炎,未开通
尹路,主任医师,血液内科门诊,上海市第十人民医院,9.9,擅长：处理腹部外科疑难病症和肠瘘；胃肠道肿瘤微创治疗；...,暂无排班
张顺财,主任医师,消化科高级专家门诊,复旦大学附属中山医院,9.6,擅长：消化系统疑难杂症的诊断和治疗；尤擅长肝病、胆汁瘀...,￥700
胡秀芬,主任医师,儿童心血管风湿免疫科,华中科技大学同济医学院附属同济医院,9.8,擅长：儿科心血管疾病、风湿免疫性疾病、发热性疾病、呼吸...,￥100
袁贤奇,主任医师,心内科,中国医学科学院阜外医院,10.0,擅长：冠心病、高血压、高脂血症、心肌病、心力衰竭、心律...,暂无排班
郑洋洋,主治医师,消化内科,西京医院,9.9,擅长：1.各种肝病包括病毒性肝炎、自身免疫性肝炎、肝癌...,未开通
徐潮,主任医师,内分泌科,山东省立医院,10.0,擅长：遗传代谢性疾病，疑难罕见病，糖尿病，甲状腺疾病，...,￥200
宫萍,副主任医师,老年病内科,北京大学第三医院,9.8,擅长：1.老年神经系统疾病的治疗与康复：认知康复、脑血...,￥200
朱铁楠,主任医师,血液内科,北京协和医院,10.0,擅长：血栓性疾病、出血性疾病、血液科危重症、血栓性疾病...,暂无排班
钱云,主任医师,老年医学科门诊,江苏省人民医院,10.0,擅长：神经内科、老年科常见病多发病诊治,￥300
彭再梅,主任医师,呼吸内科门诊,中南大学湘雅二医院,9.9,擅长：肺部结节、肺炎、肺肿瘤、支气管哮喘及慢性阻塞性肺...,￥400
罗说明,副主任医师,内分泌科门诊,中南大学湘雅二医院,10.0,擅长：糖尿病、甲状腺疾病、代谢综合征、肥胖、痛风、继发...,暂无排班
潘洁敏,副主任医师,内分泌代谢科,上海市第六人民医院,9.9,"擅长：肥胖及代谢综合征的综合管理，糖尿病的个体化治疗,...",￥200
张波,副主任医师,血液科专家,华中科技大学同济医学院附属协和医院,10.0,擅长：血液系统恶性肿瘤如多发性骨髓瘤，白血病，淋巴瘤以...,未开通
刘凤芹,副主任医师,内科,南方医科大学南方医院,9.9,擅长：糖尿病、高血压血脂异常、高尿酸血症、骨质疏松症、...,暂无排班
邹长虹,主治医师,心内科,中国医学科学院阜外医院,10.0,擅长：不同病因和不同类型心力衰竭和心肌病的诊断和治疗，...,未开通
李博,主治医师,心血管内科,浙江大学医学院附属第一医院,10.0,擅长：高血压病、冠心病、心律失常、心力衰竭以及老年性、...,￥80
韩冰,主任医师,血液内科,北京协和医院,9.7,擅长：各种血液系统恶性肿瘤、特别是贫血，血小板减少、骨...,￥1000
陈轶坚,主任医师,抗生素研究所,复旦大学附属华山医院,9.9,擅长：新型冠状病毒肺炎、尿路感染、脑脓肿、“超级细菌”...,暂无排班
吴边,主治医师,肾内科,南京大学医学院附属金陵医院（东部战区总医院）,10.0,擅长：血液透析、连续性血液净化治疗，高血压、高尿酸血症...,￥139
凌雁,主任医师,内分泌科高级专家门诊,复旦大学附属中山医院,9.9,擅长：内分泌代谢疾病的诊治，尤其擅长糖尿病、甲状腺疾病...,未开通
陈允钦,副主任医师,心内科,复旦大学附属中山医院,9.9,擅长：调脂抗斑块，冠心病防治，中西医结合治疗,未开通
李怀平,副主任医师,肾病内科,西京医院,10.0,擅长：肾小球疾病、狼疮性肾炎、间质小管性疾病、难治性肾...,￥500
陈芬琴,副主任医师,内分泌科,中国医科大学附属第一医院,10.0,擅长：糖尿病内分泌治疗,暂无排班
方霖,主治医师,消化内科,南方医科大学南方医院,10.0,擅长：消化系统疾病的诊治（近年来门诊诊治患者近5千人/...,￥100
毛日成,副主任医师,感染发热,复旦大学附属华山医院,9.8,擅长：感染发热的相关疾病,￥150
沈迎,副主任医师,心血管内科,上海交通大学医学院附属瑞金医院,10.0,擅长：冠心病，高血脂，颈动脉斑块，心律失常（房颤、房扑...,未开通
陈海敏,主治医师,心内科,广东省人民医院,9.9,擅长：心内科方面的常见疾病。,未开通
吕思奇,住院医师,心内科,中国医学科学院阜外医院,10.0,擅长：1.冠心病、心肌梗死、心绞痛等常见冠脉疾病诊治...,￥70
田锐,主任医师,心内科,首都医科大学附属北京安贞医院,,擅长：心律失常、冠心病、介入治疗。,暂无排班
任学军,主任医师,心内科,首都医科大学附属北京安贞医院,,擅长：心脏起搏与电生理射频消融治疗，心律失常的诊断与治...,未开通
周朝晖,主任医师,消化科,复旦大学附属中山医院,9.9,擅长：急慢性肝炎的诊治，肝纤维化的防治，脂肪肝、乙肝携...,￥500
孙海霞,副主任医师,心内科,首都医科大学附属北京安贞医院,10.0,擅长：心内科、动脉硬化高脂血症、高血压、冠心病的治疗。,暂无排班
杨阳,副主任医师,心内科,北京儿童医院,10.0,擅长：小儿先心病动脉导管，房间隔缺损，室间隔缺损等的介...,￥300
孙秀娟,副主任医师,血液内科,中国医学科学院血液病医院（血液学研究所）,10.0,擅长：血液学研究再生障得性贫血，缺铁性贫血，骨增生异常...,￥200
胡耐博,副主任医师,血液内科,中国医学科学院血液病医院（血液学研究所）,10.0,擅长：白血病，再生障碍性贫血，骨髓增生异常综合征等疾病...,￥200
王淑艳,主任医师,内分泌科门诊,烟台毓璜顶医院,10.0,擅长：主攻糖尿病、肥胖症、继发性高血压、垂体疾病、骨质...,￥269
吴春玲,副主任医师,风湿科,中国医科大学附属第一医院,10.0,擅长：系统性红斑狼疮，类风湿关节炎，强直性脊柱炎,暂无排班
赵连江,主任医师,内科,潍坊市第二人民医院,10.0,擅长：中西医结合治疗肺部疾病及心脑血管疾病，尤其擅长肺...,￥50
吴双,住院医师,心内科,中国医学科学院阜外医院,10.0,擅长：冠心病、急性心肌梗死、心房颤动、心律失常、心力衰...,￥120
王飞,副主任医师,心血管内科,东莞市滨海湾中心医院,10.0,擅长：高血压病（头痛、头晕、眼花）、心律失常（心房颤动...,暂无排班
杨鹏飞,副主任医师,感染病科,哈尔滨医科大学附属第二医院,10.0,擅长：肝炎，肝硬化，肝癌，新型冠状病毒肺炎出血热，腹...,￥58
翟光耀,副主任医师,心内科,首都医科大学附属北京安贞医院,,擅长：复杂冠心病的微创介入手术(修复血管而无支架植入)...,暂无排班
王燕燕,副主任医师,感染科,南昌市第三医院,10.0,擅长：感染科常见疾病，多发病的诊治，丙肝，乙肝，脂肪...,￥50
刘艳,副主任医师,遗传性神经肌肉病,华中科技大学同济医学院附属同济医院,9.9,擅长：儿科神经系统疾病如儿童脑发育迟缓、脑性瘫痪、儿童...,暂无排班
孙石磊,主任医师,神经内科(河医院区),郑州大学第一附属医院,9.9,擅长：脑血管疾病、重症肌无力、癫痫、眩晕、痴呆、颅内感...,￥500
张静,副主任医师,消化内科,西京医院,9.9,擅长：消化内科相关疾病,未开通
孔朝红,副主任医师,神经内科,武汉大学人民医院,10.0,擅长：癫痫，睡眠障碍，神经心理，脑血管病。擅长神经电生...,￥99
金嘉琳,主任医师,感染发热,复旦大学附属华山医院,8.9,擅长：发热待查、中枢神经系统感染、败血症及感染性心内膜...,未开通
李谦,副主任医师,感染发热,复旦大学附属华山医院,9.8,擅长：发热待查、疑难感染性疾病以及慢性肝病的鉴别诊断与...,未开通
李刚,主任医师,心血管内科(郑东)(郑东院区),郑州大学第一附属医院,10.0,擅长：生殖内分泌、男女不孕症、辅助生殖技术等方面有丰富...,￥300
李筠,主任医师,心血管专科,上海儿童医学中心,9.8,擅长：对儿科常见病诊治经验丰富，常年从事小儿先心病的心...,未开通
戴艳,副主任医师,肾病科,复旦大学附属中山医院,10.0,擅长：急慢性肾脏疾病的诊治，尤其擅长糖尿病肾病一体化治...,￥300
王一梅,副主任医师,肾病科,复旦大学附属中山医院,10.0,擅长：急性肾损伤、血尿蛋白尿、慢性肾功能不全、高尿酸血...,未开通
杨志梅,主治医师,血液病研究所,北京大学人民医院,10.0,擅长：白血病，淋巴瘤，骨髓瘤，骨髓增生异常综合征，再生...,暂无排班
于浩泳,主任医师,内分泌代谢科,上海市第六人民医院,9.8,擅长：内分泌常见病、少见内分泌疾病诊治及糖尿病手术治疗...,暂无排班
王启贤,主任医师,心脏内科,昆明医科大学第一附属医院,10.0,擅长：心血管病临床及冠心病及先天性心脏病介入诊治，高血...,￥300
沈雳,主任医师,心内科高级专家门诊,复旦大学附属中山医院,9.9,擅长：冠心病介入治疗、顽固性高血压治疗,未开通
李航,主任医师,肾内科,北京协和医院,10.0,擅长：慢性肾炎，IgA肾病，膜性肾病，狼疮性肾炎，糖尿...,暂无排班
于世龙,主任医师,心血管内科,华中科技大学同济医学院附属协和医院,9.9,擅长：冠心病、高血压、心律失常、血脂异常、胸痛、心悸,￥100
杨晓,主任医师,肾内科,华中科技大学同济医学院附属协和医院,9.9,擅长：肾脏病、原发性肾小球疾病、继发性肾小球疾病、狼疮...,未开通
马剑英,主任医师,心内科,复旦大学附属中山医院,9.1,擅长：冠心病介入治疗及高血压的诊治,未开通
陈小东,主任医师,呼吸科,复旦大学附属华山医院,9.7,擅长：肺部结节、肺癌、慢性咳嗽、哮喘、慢阻病、肺纤维化...,￥1000
褚章波,副主任医师,血液科专家,华中科技大学同济医学院附属协和医院,10.0,擅长：白血病、淋巴瘤、骨髓瘤等血液系统恶性肿瘤和其它血...,￥500
阎嶂松,副主任医师,血液内科,中国医学科学院血液病医院（血液学研究所）,10.0,擅长：从事血液系统疾病的临床诊断和治疗、造血干细胞移植...,￥200
黄金波,副主任医师,血液内科,中国医学科学院血液病医院（血液学研究所）,9.9,擅长：再生障碍性贫血、骨髓增生异常综合症，纯红细胞再生...,￥300
高波涛,副主任医师,先天性心脏瓣膜疾病,上海儿童医学中心,10.0,擅长：各类小儿先天性心脏病的外科治疗。包括简单先心病如...,￥120
王彦丽,副主任医师,肝炎门诊,中国医科大学附属第一医院,10.0,擅长：各种肝病，包括病毒性肝炎，肝硬化，重症肝病及各种...,未开通
李建平,副主任医师,血液内科,中国医学科学院血液病医院（血液学研究所）,9.9,擅长：各种类型贫血，再生障碍性贫血，溶血性贫血，纯红细...,￥200
郑汝桦,副主任医师,消化内科,南京鼓楼医院,10.0,擅长：胃肠镜操作，胃肠道疾病内镜下治疗，胆道系统疾病（...,￥30
张林昊,主治医师,消化内科,四川大学华西医院,10.0,擅长：消化内科常见病、多发病（例如消化不良、慢性胃炎、...,未开通
陈秀梅,副主任医师,心血管内科,江苏省人民医院,10.0,擅长：甲流奥司他韦处方、长新冠后遗症（新冠感染后胸闷、...,￥159
刘艳,副主任医师,老年病内科,西京医院,9.9,擅长：从事老年病科临床工作10余年，擅长老年高血压，冠...,未开通
全俊,主任医师,感染病科,中南大学湘雅医院,9.8,擅长：乙肝，丙肝及各种肝硬化，不明原因肝功能异常，脂...,暂无排班
曹桂花,副主任医师,老年病内科,西京医院,9.9,擅长：老年冠心病、心衰、高血压、糖尿病、肺部相关疾病、...,￥98
潘超,主治医师,神经内科,华中科技大学同济医学院附属同济医院,10.0,擅长：脑梗死，脑出血，周围神经病，抑郁焦虑，癫痫，帕金...,未开通
亢园园,主治医师,门诊高血压,上海交通大学医学院附属瑞金医院,10.0,擅长：高血压病因筛查，高血压优化治疗，继发性高血压的诊...,未开通
张艳,主任医师,神经内科诊室,哈尔滨医科大学附属第一医院,10.0,擅长：脑血管病、周围神经病变、帕金森病和老年性痴呆。,暂无排班
杨雅琪,主治医师,过敏反应科,华中科技大学同济医学院附属同济医院,10.0,擅长：呼吸道过敏性疾病（过敏性哮喘，过敏性鼻炎，过敏性...,未开通
沈子妍,主治医师,肾病科,复旦大学附属中山医院,10.0,擅长：痛风与高尿酸肾病、肿瘤相关肾损伤,未开通
俞一飞,主治医师,内分泌科,复旦大学附属华山医院,10.0,擅长：针对糖尿病、甲状腺疾病、垂体瘤等内分泌疾病有丰富...,暂无排班
高峰,主任医师,内分泌科(普),华中科技大学同济医学院附属协和医院,10.0,擅长：身材矮小症、肥胖症、肥胖型糖尿病、甲状腺疾病等,￥200
王从容,主任医师,内分泌科,上海市第四人民医院,9.6,擅长：家族遗传性糖尿病、肥胖病、线粒体基因突变糖尿病的...,￥300
黄宗文,主任医师,消化内科专科门诊(温江),四川大学华西医院,9.9,擅长：中西医结合治疗重症急性胰腺炎、肠梗阻、胃肠动力障...,暂无排班
崔乐,主治医师,变态反应科,北京协和医院,10.0,擅长：过敏性鼻炎、咳嗽、哮喘、荨麻疹、湿疹、皮肤过敏、...,￥150
张东华,主任医师,造血干细胞专病,华中科技大学同济医学院附属同济医院,9.9,擅长：各种血液病，特别是恶性血液病（如急性、慢性白血病...,￥100
黄伟,主任医师,血液内科,华中科技大学同济医学院附属同济医院,9.9,擅长：白血病，淋巴瘤，骨髓瘤，骨髓增生异常综合症,￥150
于明香,主任医师,内分泌科高级专家门诊,复旦大学附属中山医院,9.9,擅长：内分泌代谢疾病；骨质疏松；糖尿病；甲状腺疾病；垂...,￥980
卢瑗瑗,副主任医师,消化内科,西京医院,10.0,擅长：消化系统肿瘤的诊疗，化疗、分子靶向治疗、免疫治疗...,未开通
黄铁群,主任医师,呼吸病门诊,中日友好医院,10.0,擅长：呼吸系统常见病、疑难病和危重病的诊断治疗如肺炎支...,￥300
黄东,副主任医师,心内科,复旦大学附属中山医院,9.8,擅长：冠心病的介入治疗、心血管疾病的诊断和治疗,未开通
李连喜,主任医师,内分泌代谢科,上海市第六人民医院,10.0,擅长：肥胖、糖尿病及其并发症、甲亢、甲减、甲状腺炎、甲...,未开通
贺德志,主任医师,消化内科(河医院区),郑州大学第一附属医院,10.0,擅长：食管癌、胃癌、结肠癌、肝癌等消化道肿瘤的诊疗，对...,￥100
张玉洁,主治医师,消化内科,西京医院,10.0,擅长：专注炎症性肠病（溃疡性结肠炎、克罗恩病）的诊治。,￥100
姜珊,主治医师,老年医学科,北京协和医院,,擅长：老年常见慢病的诊治，常见老年综合征的管理，如营养...,暂无排班
吴亚哲,主任医师,心内科,中国医学科学院阜外医院,9.9,擅长：心血管疾病，各种高血压、难治性高血压和继发性高血...,未开通
石亮亮,副主任医师,消化内科,南京鼓楼医院,10.0,擅长：常见消化道疾病的诊断治疗，胃食管反流病，反流性食...,未开通
赵军,主任医师,内分泌科(普),华中科技大学同济医学院附属协和医院,9.9,擅长：泌尿系肿瘤、肾囊肿去顶、肾上腺肿瘤切除、肾上腺切...,暂无排班
缪连生,副主任医师,消化内科,甘肃省第二人民医院,10.0,擅长：从事消化及消化内镜30余年。在消化及消化内镜下各...,￥38
高路,副主任医师,心血管内科(河医院区),郑州大学第一附属医院,10.0,擅长：郑州大学第一附属医院心血管内科(河医院区)副主任...,未开通
马东霞,主治医师,过敏反应科,华中科技大学同济医学院附属同济医院,10.0,擅长：过敏性哮喘，过敏性鼻炎，过敏性咳嗽，鸡蛋牛奶等食...,未开通
洪墨纳,主治医师,门诊高血压,上海交通大学医学院附属瑞金医院,10.0,擅长：高血压病因筛查、诊断及治疗；高血压优化治疗。,未开通
吴世洪,副主任医师,内科,达州市达川区疾病预防控制中心附属医院,10.0,擅长：内科，儿科常见病多发病及疑难杂症的诊治，态度和善...,￥100
关熠,主治医师,肾内科,复旦大学附属华山医院,10.0,擅长：肾内科常见疾病,￥199
刘士莹,主任医师,干部保健科,天津医科大学总医院,,擅长：内分泌，尤其是老年糖尿病，呼吸，感染，心血管疾病...,暂无排班
宿燕岗,主任医师,心内科高级专家门诊,复旦大学附属中山医院,9.4,擅长：心力衰竭、心脏起搏诊治,未开通
刘向阳,副主任医师,内分泌科,西京医院,10.0,擅长：糖尿病、肥胖症、痛风、高尿酸血症及相关并发症的诊...,￥300
汤荟冬,主任医师,门诊神内,上海交通大学医学院附属瑞金医院,9.8,擅长：记忆力减退、癫痫,未开通
杨珍,副主任医师,过敏免疫科,上海儿童医学中心,9.9,擅长：对小儿常见疾病、及小儿内科、小儿过敏免疫等疾病的...,未开通
苏欣,主任医师,内分泌科门诊,中南大学湘雅二医院,9.9,擅长：糖尿病、肾上腺疾病、甲状腺疾病、性腺及垂体疾病、...,未开通
严志聪,主治医师,神经科,中山大学附属第一医院,10.0,擅长：头晕、各种头痛及脑血管疾病，失眠等多发病，常见病,未开通
薛喜锐,主任医师,呼吸内科,甘肃省第二人民医院,10.0,擅长：慢性阻塞性肺疾病、支气管哮喘、肺结核、各种肺炎及...,￥40
张文俐,主治医师,心血管内科,上海交通大学医学院附属瑞金医院,10.0,擅长：心血管常见病，冠心病、心梗、先天性心脏病、心力衰...,未开通
陈波,副主任医师,心血管内科,郑州大学附属郑州中心医院,10.0,擅长：高血压、晕厥、冠心病心绞痛、心肌梗死、心律失常、...,￥199
宋淑萍,主任医师,内分泌科,天津医院,10.0,擅长：糖尿病，甲状腺疾病，痛风，慢病管理常见内科疾病,￥60
何晓敏,副主任医师,心血管专科,上海儿童医学中心,10.0,擅长：国内率先开展先天性心脏病的微创与美容外科一体化治...,未开通
安立新,主任医师,过敏反应诊室,哈尔滨医科大学附属第一医院,10.0,擅长：运用变态反应学、耳鼻咽喉学科和皮肤科临床诊断技术...,未开通
李诗贤,副主任医师,内科,滕州市中医医院,10.0,擅长：内科系统常见病多发病，及疑难杂症的诊疗，对心血管...,￥20
孙静媛,主任医师,肝病中心,北京地坛医院,10.0,擅长：各类传染病，肝病。,未开通
王汉民,副主任医师,肾病内科,西京医院,10.0,擅长：难治性肾病综合征，lgA肾病，糖尿病肾病，狼疮性...,未开通
关媛媛,副主任医师,过敏反应诊室,哈尔滨医科大学附属第一医院,10.0,擅长：过敏性鼻炎，过敏性哮喘，荨麻疹，湿疹，接触性皮炎...,未开通
贺慧鹏,副主任医师,消化内科,中南大学湘雅医学院附属株洲医院,10.0,擅长：对消化内科疾病和内镜下疾病的诊治方面有特长。慢性...,￥80
王爱华,主任医师,呼吸内科,山东大学齐鲁医院,10.0,擅长：呼吸系统疑难疾病的诊断和危重病的抢救,暂无排班
王洪华,主治医师,内分泌科,丽水微医互联网医院,10.0,擅长：甲状腺机能亢进、皮炎，湿疹，皮肤性病，2型糖尿病...,暂无排班
张宸,主治医师,普通内科,六安市中医院,10.0,擅长：脑血管病、脑梗死、脑血栓形成、脑出血、蛛网膜下腔...,￥60
陆浩,副主任医师,心内科,复旦大学附属中山医院,9.9,擅长：冠心病的药物及介入治疗,暂无排班
骆翔,主任医师,神经内科,华中科技大学同济医学院附属同济医院,9.7,擅长：脑血管疾病(特别是缺血性脑血管病的介入诊断和治疗...,暂无排班
邵英起,主任医师,血液内科,中国医学科学院血液病医院（血液学研究所）,10.0,擅长：长期从事贫血性疾病诊疗工作，对伴有贫血的各种血液...,￥300
田磊,主任医师,心内科,首都医科大学附属北京安贞医院,9.9,擅长：冠心病介入（支架植入术）治疗。冠心病、急性心梗，...,￥300
权薇薇,副主任医师,门诊心脏,上海交通大学医学院附属瑞金医院,10.0,擅长：冠心病、高血压病、心律失常、心力衰竭、心肌病、高...,未开通
徐昶,副主任医师,心血管内科,华中科技大学同济医学院附属同济医院,10.0,擅长：冠心病、主动脉夹层及外周动脉血管疾病的诊断和介...,未开通
王苓,副主任医师,门诊血液,上海交通大学医学院附属瑞金医院,9.9,擅长：造血干细胞移植，各种常见血液疾病,未开通
赵鸿琛,主治医师,神经内科,复旦大学附属华山医院,9.9,擅长：每周二上午开设“颈动脉/脑动脉狭窄专病门诊”，该...,未开通
张琪,主任医师,神经内科,天津市静海区医院,10.0,擅长：脑血管病、神经肌肉病、神经退行性疾病、神经内科等...,￥200
许莉军,副主任医师,内分泌与代谢病科门诊,郑州大学第一附属医院,10.0,擅长：糖尿病及其急慢性并发症（糖尿病肾病、糖尿病周围神...,未开通
王晶,主治医师,内科,山东省立第三医院,10.0,擅长：有丰富的临床经验，擅长内科常见病、多发病的诊疗。,￥100
李爱新,主任医师,感染科,首都医科大学附属北京佑安医院,10.0,擅长：艾滋病抗病毒治疗、艾滋病机会性感染、HIV暴露后...,暂无排班
周珊珊,主任医师,神经内科诊室,哈尔滨医科大学附属第一医院,10.0,擅长：神经内科常见，多发疾病，主要包括脑血管病，脑梗死...,￥200
高杰,副主任医师,感染病科,哈尔滨医科大学附属第二医院,10.0,擅长：慢性乙肝、丙肝、肝硬化腹水、肝癌、感染性发热、败...,未开通
